Regulator_name	Gene stable ID	Transcript stable ID	Regulator_type
ARG1	ENSG00000118520	ENST00000875752	TF
ARG1	ENSG00000118520	ENST00000875753	TF
ARG1	ENSG00000118520	ENST00000875754	TF
ARG1	ENSG00000118520	ENST00000875755	TF
ARG1	ENSG00000118520	ENST00000875756	TF
ARG2	ENSG00000081181	ENST00000261783	TF
ARG2	ENSG00000081181	ENST00000557120	TF
ARG2	ENSG00000081181	ENST00000556491	TF
ARG2	ENSG00000081181	ENST00000557319	TF
ARG2	ENSG00000081181	ENST00000927904	TF
ARID3A	ENSG00000116017	ENST00000585895	TF
ARID3A	ENSG00000116017	ENST00000263620	TF
ARID3A	ENSG00000116017	ENST00000592216	TF
ARID3A	ENSG00000116017	ENST00000587532	TF
ARID3A	ENSG00000116017	ENST00000457152	TF
ARID3A	ENSG00000116017	ENST00000585733	TF
ARID3A	ENSG00000116017	ENST00000590749	TF
ARID3A	ENSG00000116017	ENST00000852898	TF
ARID3A	ENSG00000116017	ENST00000937801	TF
ARID3A	ENSG00000116017	ENST00000937802	TF
ARID3B	ENSG00000179361	ENST00000622429	TF
ARID3B	ENSG00000179361	ENST00000346246	TF
ARID3B	ENSG00000179361	ENST00000569680	TF
ARID3B	ENSG00000179361	ENST00000566147	TF
ARID3B	ENSG00000179361	ENST00000566468	TF
ARID3B	ENSG00000179361	ENST00000563567	TF
ARID3B	ENSG00000179361	ENST00000918002	TF
ARID3B	ENSG00000179361	ENST00000918003	TF
ARID3B	ENSG00000179361	ENST00000918004	TF
ARID3B	ENSG00000179361	ENST00000918005	TF
ARID3B	ENSG00000179361	ENST00000918006	TF
ARID3B	ENSG00000179361	ENST00000918007	TF
ARID3B	ENSG00000179361	ENST00000918008	TF
ARID3C	ENSG00000205143	ENST00000378909	TF
ARID3C	ENSG00000205143	ENST00000692051	TF
ARID3C	ENSG00000205143	ENST00000876981	TF
ARID5A	ENSG00000196843	ENST00000470579	TF
ARID5A	ENSG00000196843	ENST00000673792	TF
ARID5A	ENSG00000196843	ENST00000412735	TF
ARID5A	ENSG00000196843	ENST00000357485	TF
ARID5A	ENSG00000196843	ENST00000467498	TF
ARID5A	ENSG00000196843	ENST00000454558	TF
ARID5A	ENSG00000196843	ENST00000497920	TF
ARID5A	ENSG00000196843	ENST00000858788	TF
ARID5A	ENSG00000196843	ENST00000858789	TF
ARID5A	ENSG00000196843	ENST00000858790	TF
ARID5A	ENSG00000196843	ENST00000921872	TF
ARID5A	ENSG00000196843	ENST00000969939	TF
ARID5B	ENSG00000150347	ENST00000644638	TF
ARID5B	ENSG00000150347	ENST00000681100	TF
ARID5B	ENSG00000150347	ENST00000279873	TF
ARID5B	ENSG00000150347	ENST00000647323	TF
ARID5B	ENSG00000150347	ENST00000309334	TF
ARNT	ENSG00000143437	ENST00000358595	TF
ARNT	ENSG00000143437	ENST00000471844	TF
ARNT	ENSG00000143437	ENST00000354396	TF
ARNT	ENSG00000143437	ENST00000515192	TF
ARNT	ENSG00000143437	ENST00000505755	TF
ARNT	ENSG00000143437	ENST00000510273	TF
ARNT	ENSG00000143437	ENST00000478972	TF
ARNT	ENSG00000143437	ENST00000512296	TF
ARNT	ENSG00000143437	ENST00000468970	TF
ARNT	ENSG00000143437	ENST00000497108	TF
ARNT	ENSG00000143437	ENST00000505979	TF
ARNT	ENSG00000143437	ENST00000504358	TF
ARNT	ENSG00000143437	ENST00000904319	TF
ARNT	ENSG00000143437	ENST00000904320	TF
ARNT	ENSG00000143437	ENST00000904321	TF
ARNT	ENSG00000143437	ENST00000904322	TF
ARNT	ENSG00000143437	ENST00000904323	TF
ARNT	ENSG00000143437	ENST00000904324	TF
ARNT	ENSG00000143437	ENST00000904325	TF
ARNT	ENSG00000143437	ENST00000904326	TF
ARNT	ENSG00000143437	ENST00000904327	TF
ARNT	ENSG00000143437	ENST00000904328	TF
ARNT	ENSG00000143437	ENST00000904329	TF
ARNT	ENSG00000143437	ENST00000904330	TF
ARNT	ENSG00000143437	ENST00000904331	TF
ARNT	ENSG00000143437	ENST00000904332	TF
ARNT	ENSG00000143437	ENST00000904333	TF
ARNT	ENSG00000143437	ENST00000904334	TF
ARNT	ENSG00000143437	ENST00000904335	TF
ARNT	ENSG00000143437	ENST00000921685	TF
ARNT	ENSG00000143437	ENST00000921686	TF
ARNT	ENSG00000143437	ENST00000921687	TF
ARNT	ENSG00000143437	ENST00000921688	TF
ARNT	ENSG00000143437	ENST00000921689	TF
ARNT	ENSG00000143437	ENST00000921690	TF
ARNT	ENSG00000143437	ENST00000921691	TF
ARNT	ENSG00000143437	ENST00000921692	TF
ARNT	ENSG00000143437	ENST00000948856	TF
ARNT	ENSG00000143437	ENST00000948857	TF
ARNT	ENSG00000143437	ENST00000948858	TF
ARNT	ENSG00000143437	ENST00000948859	TF
ARNT	ENSG00000143437	ENST00000948860	TF
ARNT2	ENSG00000172379	ENST00000529181	TF
ARNT2	ENSG00000172379	ENST00000303329	TF
ARNT2	ENSG00000172379	ENST00000533983	TF
ARNT2	ENSG00000172379	ENST00000527771	TF
ARNT2	ENSG00000172379	ENST00000525103	TF
ARNT2	ENSG00000172379	ENST00000531595	TF
ARNT2	ENSG00000172379	ENST00000558849	TF
ARNT2	ENSG00000172379	ENST00000525505	TF
ARNT2	ENSG00000172379	ENST00000869655	TF
ARNT2	ENSG00000172379	ENST00000869656	TF
ARNT2	ENSG00000172379	ENST00000869657	TF
ARX	ENSG00000004848	ENST00000379044	TF
ARX	ENSG00000004848	ENST00000636885	TF
ARX	ENSG00000004848	ENST00000637993	TF
ARX	ENSG00000004848	ENST00000636609	TF
ARX	ENSG00000004848	ENST00000637394	TF
ASAP3	ENSG00000282854	ENST00000634513	TF
ASAP3	ENSG00000282854	ENST00000634561	TF
ASAP3	ENSG00000282854	ENST00000711422	TF
ASAP3	ENSG00000282854	ENST00000711423	TF
ASAP3	ENSG00000282854	ENST00000635461	TF
ASAP3	ENSG00000282854	ENST00000634705	TF
ASAP3	ENSG00000282854	ENST00000635198	TF
ASAP3	ENSG00000282854	ENST00000635167	TF
ASAP3	ENSG00000282854	ENST00000634883	TF
ASAP3	ENSG00000282854	ENST00000635442	TF
ASAP3	ENSG00000282854	ENST00000634459	TF
ASAP3	ENSG00000282854	ENST00000634548	TF
ASAP3	ENSG00000282854	ENST00000635351	TF
ASAP3	ENSG00000088280	ENST00000495646	TF
ASAP3	ENSG00000088280	ENST00000336689	TF
ASAP3	ENSG00000088280	ENST00000711425	TF
ASAP3	ENSG00000088280	ENST00000711426	TF
ASAP3	ENSG00000088280	ENST00000465372	TF
ASAP3	ENSG00000088280	ENST00000711427	TF
ASAP3	ENSG00000088280	ENST00000492982	TF
ASAP3	ENSG00000088280	ENST00000437606	TF
ASAP3	ENSG00000088280	ENST00000484418	TF
ASAP3	ENSG00000088280	ENST00000475814	TF
ASAP3	ENSG00000088280	ENST00000530874	TF
ASAP3	ENSG00000088280	ENST00000478858	TF
ASAP3	ENSG00000088280	ENST00000608765	TF
ASAP3	ENSG00000088280	ENST00000449467	TF
ASAP3	ENSG00000088280	ENST00000857995	TF
ASAP3	ENSG00000088280	ENST00000857996	TF
ASAP3	ENSG00000088280	ENST00000857997	TF
ASAP3	ENSG00000088280	ENST00000931115	TF
ASAP3	ENSG00000088280	ENST00000948795	TF
ASAP3	ENSG00000088280	ENST00000948796	TF
ASAP3	ENSG00000088280	ENST00000948797	TF
ASCC1	ENSG00000138303	ENST00000672957	TF
ASCC1	ENSG00000138303	ENST00000672809	TF
ASCC1	ENSG00000138303	ENST00000317168	TF
ASCC1	ENSG00000138303	ENST00000342444	TF
ASCC1	ENSG00000138303	ENST00000534259	TF
ASCC1	ENSG00000138303	ENST00000486689	TF
ASCC1	ENSG00000138303	ENST00000673599	TF
ASCC1	ENSG00000138303	ENST00000672774	TF
ASCC1	ENSG00000138303	ENST00000671788	TF
ASCC1	ENSG00000138303	ENST00000672121	TF
ASCC1	ENSG00000138303	ENST00000530394	TF
ASCC1	ENSG00000138303	ENST00000672940	TF
ASCC1	ENSG00000138303	ENST00000317126	TF
ASCC1	ENSG00000138303	ENST00000394915	TF
ASCC1	ENSG00000138303	ENST00000525286	TF
ASCC1	ENSG00000138303	ENST00000526801	TF
ASCC1	ENSG00000138303	ENST00000531048	TF
ASCC1	ENSG00000138303	ENST00000461369	TF
ASCC1	ENSG00000138303	ENST00000530461	TF
ASCC1	ENSG00000138303	ENST00000527593	TF
ASCC1	ENSG00000138303	ENST00000524829	TF
ASCC1	ENSG00000138303	ENST00000532011	TF
ASCC1	ENSG00000138303	ENST00000526751	TF
ASCC1	ENSG00000138303	ENST00000492502	TF
ASCC1	ENSG00000138303	ENST00000533958	TF
ASCC1	ENSG00000138303	ENST00000902260	TF
ASCC1	ENSG00000138303	ENST00000902261	TF
ASCC1	ENSG00000138303	ENST00000902262	TF
ASCC1	ENSG00000138303	ENST00000902263	TF
ASCC1	ENSG00000138303	ENST00000902264	TF
ASCC1	ENSG00000138303	ENST00000911756	TF
ASCC1	ENSG00000138303	ENST00000957304	TF
ASCC1	ENSG00000138303	ENST00000957305	TF
ASCL1	ENSG00000139352	ENST00000266744	TF
ASCL2	ENSG00000183734	ENST00000331289	TF
ASH2L	ENSG00000129691	ENST00000545394	TF
ASH2L	ENSG00000129691	ENST00000517719	TF
ASH2L	ENSG00000129691	ENST00000343823	TF
ASH2L	ENSG00000129691	ENST00000517496	TF
ASH2L	ENSG00000129691	ENST00000428278	TF
ASH2L	ENSG00000129691	ENST00000521652	TF
ASH2L	ENSG00000129691	ENST00000524263	TF
ASH2L	ENSG00000129691	ENST00000522675	TF
ASH2L	ENSG00000129691	ENST00000518186	TF
ASH2L	ENSG00000129691	ENST00000524247	TF
ASH2L	ENSG00000129691	ENST00000521808	TF
ASH2L	ENSG00000129691	ENST00000520079	TF
ASH2L	ENSG00000129691	ENST00000899868	TF
ASH2L	ENSG00000129691	ENST00000899869	TF
ASH2L	ENSG00000129691	ENST00000899870	TF
ASH2L	ENSG00000129691	ENST00000899871	TF
ASH2L	ENSG00000129691	ENST00000899872	TF
ASH2L	ENSG00000129691	ENST00000899873	TF
ASH2L	ENSG00000129691	ENST00000899874	TF
ASH2L	ENSG00000129691	ENST00000899875	TF
ASH2L	ENSG00000129691	ENST00000899876	TF
ASH2L	ENSG00000129691	ENST00000899877	TF
ASH2L	ENSG00000129691	ENST00000937171	TF
ASH2L	ENSG00000129691	ENST00000937172	TF
ASH2L	ENSG00000129691	ENST00000971636	TF
ASH2L	ENSG00000129691	ENST00000971637	TF
ASH2L	ENSG00000129691	ENST00000971638	TF
ASH2L	ENSG00000129691	ENST00000971639	TF
ASH2L	ENSG00000129691	ENST00000971640	TF
ASH2L	ENSG00000129691	ENST00000971641	TF
ASH2L	ENSG00000129691	ENST00000971642	TF
ASH2L	ENSG00000129691	ENST00000971643	TF
ASH2L	ENSG00000129691	ENST00000971644	TF
ASH2L	ENSG00000129691	ENST00000971645	TF
ASPSCR1	ENSG00000169696	ENST00000581484	TF
ASPSCR1	ENSG00000169696	ENST00000306729	TF
ASPSCR1	ENSG00000169696	ENST00000344865	TF
ASPSCR1	ENSG00000169696	ENST00000306739	TF
ASPSCR1	ENSG00000169696	ENST00000581647	TF
ASPSCR1	ENSG00000169696	ENST00000580534	TF
ASPSCR1	ENSG00000169696	ENST00000583503	TF
ASPSCR1	ENSG00000169696	ENST00000579684	TF
ASPSCR1	ENSG00000169696	ENST00000582019	TF
ASPSCR1	ENSG00000169696	ENST00000584454	TF
ASPSCR1	ENSG00000169696	ENST00000582355	TF
ASPSCR1	ENSG00000169696	ENST00000577733	TF
ASPSCR1	ENSG00000169696	ENST00000578236	TF
ASPSCR1	ENSG00000169696	ENST00000581608	TF
ASPSCR1	ENSG00000169696	ENST00000585274	TF
ASPSCR1	ENSG00000169696	ENST00000583744	TF
ASPSCR1	ENSG00000169696	ENST00000578361	TF
ASPSCR1	ENSG00000169696	ENST00000583142	TF
ASPSCR1	ENSG00000169696	ENST00000583693	TF
ASPSCR1	ENSG00000169696	ENST00000582404	TF
ASPSCR1	ENSG00000169696	ENST00000585140	TF
ASPSCR1	ENSG00000169696	ENST00000889825	TF
ASPSCR1	ENSG00000169696	ENST00000889826	TF
ASPSCR1	ENSG00000169696	ENST00000889827	TF
ASPSCR1	ENSG00000169696	ENST00000889828	TF
ASPSCR1	ENSG00000169696	ENST00000889829	TF
ASPSCR1	ENSG00000169696	ENST00000889830	TF
ASPSCR1	ENSG00000169696	ENST00000911386	TF
ASPSCR1	ENSG00000169696	ENST00000948950	TF
ATF1	ENSG00000123268	ENST00000552510	TF
ATF1	ENSG00000123268	ENST00000549612	TF
ATF1	ENSG00000123268	ENST00000262053	TF
ATF1	ENSG00000123268	ENST00000551831	TF
ATF1	ENSG00000123268	ENST00000552487	TF
ATF1	ENSG00000123268	ENST00000862770	TF
ATF1	ENSG00000123268	ENST00000862771	TF
ATF1	ENSG00000123268	ENST00000862772	TF
ATF1	ENSG00000123268	ENST00000862773	TF
ATF1	ENSG00000123268	ENST00000862774	TF
ATF1	ENSG00000123268	ENST00000862775	TF
ATF1	ENSG00000123268	ENST00000862776	TF
ATF1	ENSG00000123268	ENST00000862777	TF
ATF1	ENSG00000123268	ENST00000862778	TF
ATF1	ENSG00000123268	ENST00000862779	TF
ATF1	ENSG00000123268	ENST00000862780	TF
ATF1	ENSG00000123268	ENST00000862781	TF
ATF1	ENSG00000123268	ENST00000862782	TF
ATF1	ENSG00000123268	ENST00000862783	TF
ATF1	ENSG00000123268	ENST00000929819	TF
ATF1	ENSG00000123268	ENST00000929820	TF
ATF1	ENSG00000123268	ENST00000929821	TF
ATF1	ENSG00000123268	ENST00000929822	TF
ATF1	ENSG00000123268	ENST00000929823	TF
ATF1	ENSG00000123268	ENST00000929824	TF
ATF1	ENSG00000123268	ENST00000949061	TF
ATF2	ENSG00000115966	ENST00000345739	TF
ATF2	ENSG00000115966	ENST00000426833	TF
ATF2	ENSG00000115966	ENST00000264110	TF
ATF2	ENSG00000115966	ENST00000409437	TF
ATF2	ENSG00000115966	ENST00000409635	TF
ATF2	ENSG00000115966	ENST00000435004	TF
ATF2	ENSG00000115966	ENST00000428760	TF
ATF2	ENSG00000115966	ENST00000392544	TF
ATF2	ENSG00000115966	ENST00000409499	TF
ATF2	ENSG00000115966	ENST00000415955	TF
ATF2	ENSG00000115966	ENST00000417080	TF
ATF2	ENSG00000115966	ENST00000421438	TF
ATF2	ENSG00000115966	ENST00000429579	TF
ATF2	ENSG00000115966	ENST00000456655	TF
ATF2	ENSG00000115966	ENST00000478905	TF
ATF2	ENSG00000115966	ENST00000435231	TF
ATF2	ENSG00000115966	ENST00000437522	TF
ATF2	ENSG00000115966	ENST00000409833	TF
ATF2	ENSG00000115966	ENST00000413123	TF
ATF2	ENSG00000115966	ENST00000445349	TF
ATF2	ENSG00000115966	ENST00000865358	TF
ATF2	ENSG00000115966	ENST00000865359	TF
ATF2	ENSG00000115966	ENST00000865360	TF
ATF2	ENSG00000115966	ENST00000865361	TF
ATF2	ENSG00000115966	ENST00000865362	TF
ATF2	ENSG00000115966	ENST00000865363	TF
ATF2	ENSG00000115966	ENST00000865364	TF
ATF2	ENSG00000115966	ENST00000865365	TF
ATF2	ENSG00000115966	ENST00000865366	TF
ATF2	ENSG00000115966	ENST00000865367	TF
ATF2	ENSG00000115966	ENST00000865368	TF
ATF2	ENSG00000115966	ENST00000865369	TF
ATF2	ENSG00000115966	ENST00000865370	TF
ATF2	ENSG00000115966	ENST00000865371	TF
ATF2	ENSG00000115966	ENST00000918099	TF
ATF2	ENSG00000115966	ENST00000968241	TF
ATF2	ENSG00000115966	ENST00000968242	TF
ATF2	ENSG00000115966	ENST00000968243	TF
ATF2	ENSG00000115966	ENST00000968244	TF
ATF2	ENSG00000115966	ENST00000968245	TF
ATF2	ENSG00000115966	ENST00000968246	TF
ATF3	ENSG00000162772	ENST00000366981	TF
ATF3	ENSG00000162772	ENST00000366987	TF
ATF3	ENSG00000162772	ENST00000465155	TF
ATF3	ENSG00000162772	ENST00000341491	TF
ATF3	ENSG00000162772	ENST00000366985	TF
ATF3	ENSG00000162772	ENST00000492118	TF
ATF3	ENSG00000162772	ENST00000336937	TF
ATF3	ENSG00000162772	ENST00000366983	TF
ATF3	ENSG00000162772	ENST00000464547	TF
ATF3	ENSG00000162772	ENST00000613104	TF
ATF3	ENSG00000162772	ENST00000872903	TF
ATF4	ENSG00000128272	ENST00000404241	TF
ATF4	ENSG00000128272	ENST00000674920	TF
ATF4	ENSG00000128272	ENST00000679776	TF
ATF4	ENSG00000128272	ENST00000675582	TF
ATF4	ENSG00000128272	ENST00000337304	TF
ATF4	ENSG00000128272	ENST00000676346	TF
ATF4	ENSG00000128272	ENST00000396680	TF
ATF4	ENSG00000128272	ENST00000680446	TF
ATF4	ENSG00000128272	ENST00000674568	TF
ATF4	ENSG00000128272	ENST00000680748	TF
ATF4	ENSG00000128272	ENST00000674835	TF
ATF4	ENSG00000128272	ENST00000921524	TF
ATF4	ENSG00000128272	ENST00000921525	TF
ATF4	ENSG00000128272	ENST00000921526	TF
ATF4	ENSG00000128272	ENST00000921527	TF
ATF4	ENSG00000128272	ENST00000921528	TF
ATF4	ENSG00000128272	ENST00000921529	TF
ATF4	ENSG00000128272	ENST00000960424	TF
ATF4	ENSG00000128272	ENST00000960425	TF
ATF4	ENSG00000128272	ENST00000960426	TF
ATF5	ENSG00000169136	ENST00000595125	TF
ATF5	ENSG00000169136	ENST00000423777	TF
ATF5	ENSG00000169136	ENST00000600336	TF
ATF5	ENSG00000169136	ENST00000597227	TF
ATF5	ENSG00000169136	ENST00000596658	TF
ATF5	ENSG00000169136	ENST00000858032	TF
ATF5	ENSG00000169136	ENST00000858033	TF
ATF5	ENSG00000169136	ENST00000858034	TF
ATF5	ENSG00000169136	ENST00000858035	TF
ATF5	ENSG00000169136	ENST00000858036	TF
ATF6	ENSG00000118217	ENST00000680688	TF
ATF6	ENSG00000118217	ENST00000679853	TF
ATF6	ENSG00000118217	ENST00000681779	TF
ATF6	ENSG00000118217	ENST00000681801	TF
ATF6	ENSG00000118217	ENST00000681738	TF
ATF6	ENSG00000118217	ENST00000681492	TF
ATF6	ENSG00000118217	ENST00000679886	TF
ATF6	ENSG00000118217	ENST00000681169	TF
ATF6	ENSG00000118217	ENST00000681001	TF
ATF6	ENSG00000118217	ENST00000367942	TF
ATF6	ENSG00000118217	ENST00000680462	TF
ATF6	ENSG00000118217	ENST00000681187	TF
ATF6	ENSG00000118217	ENST00000680180	TF
ATF6	ENSG00000118217	ENST00000680481	TF
ATF6	ENSG00000118217	ENST00000680633	TF
ATF6	ENSG00000118217	ENST00000681912	TF
ATF6	ENSG00000118217	ENST00000681557	TF
ATF6	ENSG00000118217	ENST00000679833	TF
ATF6	ENSG00000118217	ENST00000681541	TF
ATF6	ENSG00000118217	ENST00000681036	TF
ATF6	ENSG00000118217	ENST00000476437	TF
ATF6	ENSG00000118217	ENST00000862527	TF
ATF6	ENSG00000118217	ENST00000862528	TF
ATF6	ENSG00000118217	ENST00000935713	TF
ATF6	ENSG00000118217	ENST00000951832	TF
ATF6	ENSG00000118217	ENST00000951833	TF
ATF6	ENSG00000118217	ENST00000951834	TF
ATF6	ENSG00000118217	ENST00000951835	TF
ATF6B	ENSG00000234539	ENST00000427136	TF
ATF6B	ENSG00000234539	ENST00000439240	TF
ATF6B	ENSG00000234539	ENST00000417614	TF
ATF6B	ENSG00000234539	ENST00000477445	TF
ATF6B	ENSG00000234539	ENST00000465605	TF
ATF6B	ENSG00000234539	ENST00000498564	TF
ATF6B	ENSG00000234539	ENST00000477295	TF
ATF6B	ENSG00000234539	ENST00000475964	TF
ATF6B	ENSG00000168468	ENST00000293709	TF
ATF6B	ENSG00000168468	ENST00000383156	TF
ATF6B	ENSG00000168468	ENST00000413319	TF
ATF6B	ENSG00000168468	ENST00000465333	TF
ATF6B	ENSG00000168468	ENST00000491968	TF
ATF6B	ENSG00000168468	ENST00000463669	TF
ATF6B	ENSG00000168468	ENST00000465377	TF
ATF6B	ENSG00000168468	ENST00000467437	TF
ATF6B	ENSG00000228628	ENST00000425571	TF
ATF6B	ENSG00000228628	ENST00000435768	TF
ATF6B	ENSG00000228628	ENST00000436157	TF
ATF6B	ENSG00000228628	ENST00000462947	TF
ATF6B	ENSG00000228628	ENST00000461317	TF
ATF6B	ENSG00000228628	ENST00000492011	TF
ATF6B	ENSG00000228628	ENST00000483144	TF
ATF6B	ENSG00000228628	ENST00000476416	TF
ATF6B	ENSG00000213676	ENST00000375203	TF
ATF6B	ENSG00000213676	ENST00000375201	TF
ATF6B	ENSG00000213676	ENST00000453203	TF
ATF6B	ENSG00000213676	ENST00000475705	TF
ATF6B	ENSG00000213676	ENST00000492342	TF
ATF6B	ENSG00000213676	ENST00000495579	TF
ATF6B	ENSG00000213676	ENST00000485314	TF
ATF6B	ENSG00000213676	ENST00000468502	TF
ATF6B	ENSG00000213676	ENST00000873759	TF
ATF6B	ENSG00000213676	ENST00000873760	TF
ATF6B	ENSG00000213676	ENST00000873761	TF
ATF6B	ENSG00000213676	ENST00000873762	TF
ATF6B	ENSG00000213676	ENST00000873763	TF
ATF6B	ENSG00000213676	ENST00000873764	TF
ATF6B	ENSG00000213676	ENST00000873765	TF
ATF6B	ENSG00000213676	ENST00000873766	TF
ATF6B	ENSG00000213676	ENST00000873767	TF
ATF6B	ENSG00000213676	ENST00000873768	TF
ATF6B	ENSG00000213676	ENST00000873769	TF
ATF6B	ENSG00000213676	ENST00000932422	TF
ATF7	ENSG00000170653	ENST00000548446	TF
ATF7	ENSG00000170653	ENST00000420353	TF
ATF7	ENSG00000170653	ENST00000456903	TF
ATF7	ENSG00000170653	ENST00000551087	TF
ATF7	ENSG00000170653	ENST00000546661	TF
ATF7	ENSG00000170653	ENST00000588232	TF
ATF7	ENSG00000170653	ENST00000551480	TF
ATF7	ENSG00000170653	ENST00000588078	TF
ATF7	ENSG00000170653	ENST00000548118	TF
ATF7	ENSG00000170653	ENST00000591397	TF
ATF7	ENSG00000170653	ENST00000550373	TF
ATF7	ENSG00000170653	ENST00000589726	TF
ATF7	ENSG00000170653	ENST00000853731	TF
ATF7	ENSG00000170653	ENST00000853732	TF
ATF7	ENSG00000170653	ENST00000853733	TF
ATF7	ENSG00000170653	ENST00000853734	TF
ATF7	ENSG00000170653	ENST00000853735	TF
ATF7	ENSG00000170653	ENST00000923853	TF
ATF7	ENSG00000170653	ENST00000923854	TF
ATF7	ENSG00000170653	ENST00000923855	TF
ATOH1	ENSG00000172238	ENST00000306011	TF
ATOH7	ENSG00000179774	ENST00000373673	TF
ATOH8	ENSG00000168874	ENST00000469442	TF
ATOH8	ENSG00000168874	ENST00000716557	TF
ATOH8	ENSG00000168874	ENST00000306279	TF
ATOH8	ENSG00000168874	ENST00000463422	TF
ATOH8	ENSG00000168874	ENST00000473116	TF
ATOH8	ENSG00000168874	ENST00000489682	TF
ATOH8	ENSG00000168874	ENST00000881377	TF
ATOH8	ENSG00000168874	ENST00000881378	TF
AVEN	ENSG00000169857	ENST00000675287	TF
AVEN	ENSG00000169857	ENST00000306730	TF
AVEN	ENSG00000169857	ENST00000560649	TF
AVEN	ENSG00000169857	ENST00000558136	TF
AVEN	ENSG00000169857	ENST00000964282	TF
AVEN	ENSG00000169857	ENST00000964283	TF
BACH1	ENSG00000156273	ENST00000548219	TF
BACH1	ENSG00000156273	ENST00000550131	TF
BACH1	ENSG00000156273	ENST00000547141	TF
BACH1	ENSG00000156273	ENST00000546469	TF
BACH1	ENSG00000156273	ENST00000286800	TF
BACH1	ENSG00000156273	ENST00000399921	TF
BACH1	ENSG00000156273	ENST00000548467	TF
BACH1	ENSG00000156273	ENST00000451655	TF
BACH1	ENSG00000156273	ENST00000447177	TF
BACH1	ENSG00000156273	ENST00000435072	TF
BACH1	ENSG00000156273	ENST00000422809	TF
BACH1	ENSG00000156273	ENST00000468059	TF
BACH1	ENSG00000156273	ENST00000462262	TF
BACH1	ENSG00000156273	ENST00000888446	TF
BACH1	ENSG00000156273	ENST00000888447	TF
BACH1	ENSG00000156273	ENST00000888448	TF
BACH1	ENSG00000156273	ENST00000888449	TF
BACH1	ENSG00000156273	ENST00000888450	TF
BACH1	ENSG00000156273	ENST00000927494	TF
BACH1	ENSG00000156273	ENST00000927495	TF
BACH1	ENSG00000156273	ENST00000927496	TF
BACH1	ENSG00000156273	ENST00000927497	TF
BACH1	ENSG00000156273	ENST00000927498	TF
BACH1	ENSG00000156273	ENST00000953446	TF
BACH1	ENSG00000156273	ENST00000953447	TF
BACH1	ENSG00000156273	ENST00000953448	TF
BACH1	ENSG00000156273	ENST00000953449	TF
BACH1	ENSG00000156273	ENST00000953450	TF
BACH2	ENSG00000112182	ENST00000257749	TF
BACH2	ENSG00000112182	ENST00000406998	TF
BACH2	ENSG00000112182	ENST00000343122	TF
BACH2	ENSG00000112182	ENST00000695952	TF
BACH2	ENSG00000112182	ENST00000453877	TF
BACH2	ENSG00000112182	ENST00000695953	TF
BACH2	ENSG00000112182	ENST00000695954	TF
BACH2	ENSG00000112182	ENST00000481150	TF
BACH2	ENSG00000112182	ENST00000470301	TF
BACH2	ENSG00000112182	ENST00000493201	TF
BACH2	ENSG00000112182	ENST00000472023	TF
BACH2	ENSG00000112182	ENST00000494747	TF
BACH2	ENSG00000112182	ENST00000695955	TF
BACH2	ENSG00000112182	ENST00000931217	TF
BACH2	ENSG00000112182	ENST00000931218	TF
BACH2	ENSG00000112182	ENST00000968922	TF
BAD	ENSG00000002330	ENST00000394532	TF
BAD	ENSG00000002330	ENST00000309032	TF
BAD	ENSG00000002330	ENST00000544785	TF
BAD	ENSG00000002330	ENST00000394531	TF
BAD	ENSG00000002330	ENST00000493798	TF
BAD	ENSG00000002330	ENST00000492141	TF
BAD	ENSG00000002330	ENST00000544271	TF
BAD	ENSG00000002330	ENST00000853722	TF
BAD	ENSG00000002330	ENST00000853723	TF
BAD	ENSG00000002330	ENST00000853724	TF
BAD	ENSG00000002330	ENST00000853725	TF
BAD	ENSG00000002330	ENST00000853726	TF
BAD	ENSG00000002330	ENST00000853727	TF
BAD	ENSG00000002330	ENST00000853728	TF
BAD	ENSG00000002330	ENST00000853729	TF
BAD	ENSG00000002330	ENST00000853730	TF
BAD	ENSG00000002330	ENST00000954633	TF
BAD	ENSG00000002330	ENST00000954634	TF
BANP	ENSG00000172530	ENST00000569400	TF
BANP	ENSG00000172530	ENST00000423252	TF
BANP	ENSG00000172530	ENST00000488074	TF
BANP	ENSG00000172530	ENST00000700483	TF
BANP	ENSG00000172530	ENST00000439677	TF
BANP	ENSG00000172530	ENST00000286122	TF
BANP	ENSG00000172530	ENST00000454563	TF
BANP	ENSG00000172530	ENST00000479780	TF
BANP	ENSG00000172530	ENST00000682872	TF
BANP	ENSG00000172530	ENST00000393208	TF
BANP	ENSG00000172530	ENST00000459966	TF
BANP	ENSG00000172530	ENST00000412691	TF
BANP	ENSG00000172530	ENST00000526460	TF
BANP	ENSG00000172530	ENST00000626016	TF
BANP	ENSG00000172530	ENST00000485772	TF
BANP	ENSG00000172530	ENST00000466197	TF
BANP	ENSG00000172530	ENST00000355022	TF
BANP	ENSG00000172530	ENST00000612301	TF
BANP	ENSG00000172530	ENST00000436970	TF
BANP	ENSG00000172530	ENST00000538234	TF
BANP	ENSG00000172530	ENST00000436274	TF
BANP	ENSG00000172530	ENST00000456902	TF
BANP	ENSG00000172530	ENST00000393207	TF
BANP	ENSG00000172530	ENST00000474563	TF
BANP	ENSG00000172530	ENST00000472964	TF
BANP	ENSG00000172530	ENST00000497491	TF
BANP	ENSG00000172530	ENST00000466847	TF
